trial_number,cv_score,cv_std,mean_best_iteration,median_best_iteration,fold_0_score,fold_1_score,fold_2_score,fold_3_score,fold_4_score,params_cat_l2,params_cat_smooth,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_cat_threshold,params_max_cat_to_onehot,params_max_depth,params_min_child_samples,params_min_child_weight,params_min_data_per_group,params_min_split_gain,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state
246,0.8567418496995962,0.02972875487162491,149.2,147.0,0.8461538461538461,0.8671328671328671,0.8591549295774648,0.9014084507042254,0.8098591549295775,8.975326767218482,27.302774440448914,0.8825635394102691,0.09727433536615838,255,8,10,7,10,0.9434036576329576,60,0.09466315826775142,5,0.0,0.01,0.9523525968880973,1,COMPLETE
101,0.8567418496995962,0.031016806752210222,70.0,42.0,0.8391608391608392,0.8741258741258742,0.8591549295774648,0.9014084507042254,0.8098591549295775,4.878106668270412,28.171460425452466,0.8212539202279999,0.08017249300040685,127,8,10,7,10,1.0201195908943534,60,0.14705662489835752,8,0.05,0.05,0.9457728617106921,1,COMPLETE
174,0.8567320003939723,0.02697022250187272,91.2,87.0,0.8461538461538461,0.8741258741258742,0.8661971830985915,0.8873239436619719,0.8098591549295775,9.2583191921868,26.567959311987234,0.8755953470772228,0.0960175970956294,255,8,10,7,10,1.5284293303789416,70,0.14750270274929625,8,0.05,0.05,0.9582116887673198,1,COMPLETE
0,0.8567320003939722,0.020248347093115026,101.6,126.0,0.8461538461538461,0.8741258741258742,0.8591549295774648,0.8802816901408451,0.823943661971831,10.0,10.0,1.0,0.1,255,32,4,4,20,1.0,100,0.0,7,0.0,0.0,,0,COMPLETE
155,0.8567320003939722,0.02075240514464483,89.6,91.0,0.8531468531468531,0.8671328671328671,0.852112676056338,0.8873239436619719,0.823943661971831,2.802968108876817,27.829666372546534,0.8718621578774749,0.10183247990379442,255,8,10,7,10,0.8407281241006769,40,0.1499329071344764,7,0.05,0.01,0.9230815608084846,1,COMPLETE
165,0.8567320003939722,0.02301844887474231,127.2,135.0,0.8531468531468531,0.8671328671328671,0.8591549295774648,0.8873239436619719,0.8169014084507042,8.693638660100936,29.515891298979838,0.7770159298968881,0.08554829456165385,255,8,10,7,10,0.0527913522146216,60,0.10833179418040634,6,0.05,1.0,0.9355954706227644,1,COMPLETE
218,0.8567320003939722,0.02301844887474231,146.6,163.0,0.8531468531468531,0.8671328671328671,0.8591549295774648,0.8873239436619719,0.8169014084507042,7.304693614497434,29.01035309138348,0.8865129573488945,0.13842449590577488,127,8,10,7,10,0.3521325734168315,60,0.07439426679248314,4,0.001,0.05,0.9765406825007306,1,COMPLETE
98,0.8567320003939722,0.0250805832848993,175.4,179.0,0.8531468531468531,0.8671328671328671,0.852112676056338,0.8943661971830986,0.8169014084507042,9.058151548614878,27.156903655709606,0.7980783400367303,0.04779249894158849,127,8,10,7,5,1.9668520806431944,50,0.10449466598631896,9,0.05,0.01,0.9176505146902426,1,COMPLETE
193,0.8567320003939722,0.0250805832848993,105.8,111.0,0.8531468531468531,0.8671328671328671,0.852112676056338,0.8943661971830986,0.8169014084507042,5.831648875674721,27.073697950368786,0.7485642873815623,0.07190596567175368,255,8,10,7,10,1.4038414686286982,60,0.14042146539797196,9,0.05,0.05,0.9467520157688701,1,COMPLETE
203,0.8567320003939722,0.0250805832848993,201.6,182.0,0.8531468531468531,0.8671328671328671,0.852112676056338,0.8943661971830986,0.8169014084507042,8.696691103500623,29.899014336161095,0.9104008340786791,0.1191428977953108,255,8,10,7,10,0.6788626390906004,70,0.07999290934764931,4,0.001,0.05,0.9814403174991271,1,COMPLETE
258,0.8567320003939722,0.02622438243459442,115.0,154.0,0.8461538461538461,0.8741258741258742,0.852112676056338,0.8943661971830986,0.8169014084507042,8.242679279405362,29.97951190860289,0.8936321201301386,0.14215424619105282,255,8,10,7,15,0.5950606229041008,60,0.09960545283701774,5,0.001,0.0,0.8513247262391868,1,COMPLETE
115,0.8567320003939722,0.02840320822107667,235.8,182.0,0.8461538461538461,0.8741258741258742,0.8591549295774648,0.8943661971830986,0.8098591549295775,9.003720218411722,29.955016751780597,0.8935689650039447,0.05705783664740609,255,8,10,7,5,1.9907859151959533,40,0.05797641334749806,5,0.05,0.01,0.9096410973616376,1,COMPLETE
116,0.8567320003939722,0.02840320822107667,219.8,164.0,0.8461538461538461,0.8741258741258742,0.8591549295774648,0.8943661971830986,0.8098591549295775,10.38509758580934,17.01541226868858,0.8833076050429981,0.06801324985767923,255,8,10,7,10,0.8088115741443338,50,0.06760671848824931,4,0.05,0.1,0.8994172769012276,1,COMPLETE
159,0.8567320003939722,0.02840320822107667,83.4,74.0,0.8461538461538461,0.8741258741258742,0.8591549295774648,0.8943661971830986,0.8098591549295775,9.560639380712463,17.06663732103128,0.8955796467870356,0.07471943736330623,255,8,10,7,10,1.4336204977935834,60,0.1433100771977019,7,0.05,0.05,0.8848204622021099,1,COMPLETE
164,0.8567320003939722,0.02840320822107667,130.2,135.0,0.8461538461538461,0.8741258741258742,0.8591549295774648,0.8943661971830986,0.8098591549295775,7.889943897395869,28.370821525708312,0.8037442712629885,0.07139292303175533,255,8,10,7,10,1.313914522570185,50,0.1418570698063609,8,0.05,0.05,0.9567556235622369,1,COMPLETE
268,0.8567320003939722,0.02840320822107667,92.2,62.0,0.8461538461538461,0.8741258741258742,0.8591549295774648,0.8943661971830986,0.8098591549295775,20.741750455541908,29.2791263357795,0.8659940929966911,0.10925517193129443,63,32,10,7,10,1.235476027780674,60,0.13749904766219714,6,0.001,0.01,0.8989667256568945,1,COMPLETE
287,0.8567320003939722,0.02840320822107667,105.2,113.0,0.8461538461538461,0.8741258741258742,0.8591549295774648,0.8943661971830986,0.8098591549295775,3.063812730557596,28.40239137479593,0.7643333430022392,0.11077756815211233,255,32,10,7,10,0.8961989394031593,60,0.06869225584460116,5,0.001,1.0,0.8746087637068867,1,COMPLETE
234,0.8567320003939722,0.029446284387995653,149.8,170.0,0.8531468531468531,0.8671328671328671,0.852112676056338,0.9014084507042254,0.8098591549295775,7.511920560537874,27.996281867115485,0.8762399054592356,0.10556258308427928,127,8,10,7,10,0.4239217821094638,60,0.09096790808748079,4,0.001,0.05,0.9741419643744501,1,COMPLETE
82,0.8567320003939722,0.030075680056456357,81.6,29.0,0.8391608391608392,0.8811188811188811,0.8591549295774648,0.8943661971830986,0.8098591549295775,9.68400449199213,19.44561438828829,0.8698322439318475,0.09654113433581966,255,8,10,7,5,1.2373715818140718,40,0.09716806280594921,6,0.05,0.01,0.9640992130631751,1,COMPLETE
87,0.8567221510883483,0.02391267799281653,95.2,91.0,0.8531468531468531,0.8741258741258742,0.852112676056338,0.8873239436619719,0.8169014084507042,5.362015335039738,27.053793931916346,0.8760516925615169,0.06952124620573162,255,8,10,7,5,1.7629254825174372,50,0.1276527955043763,8,0.05,0.05,0.9492378001756686,1,COMPLETE
46,0.8567221510883483,0.030459518672289087,123.4,64.0,0.8461538461538461,0.8811188811188811,0.8661971830985915,0.8873239436619719,0.8028169014084507,12.343024085854909,13.81066536335536,0.9219953534718954,0.08989696660385732,255,32,10,4,20,0.920016876006934,30,0.10210462452334987,9,0.05,0.01,0.880764375951724,1,COMPLETE
137,0.8567221510883483,0.03047766687773281,171.2,197.0,0.8531468531468531,0.8741258741258742,0.8591549295774648,0.8943661971830986,0.8028169014084507,10.104832752154383,17.46050705935894,0.8442566323213248,0.06057439665539239,255,8,10,7,5,1.3743051731280784,60,0.14556862803464726,6,0.01,0.01,0.9166294111674635,1,COMPLETE
172,0.8567221510883483,0.03237147172255264,104.8,133.0,0.8531468531468531,0.8741258741258742,0.852112676056338,0.9014084507042254,0.8028169014084507,12.250713092693138,28.103157458237316,0.8640044091076117,0.07371908131593066,255,8,10,7,10,1.0313624722453762,60,0.13721437671702055,7,0.05,0.05,0.9533005893204582,1,COMPLETE
73,0.8567221510883483,0.03355824215257433,97.4,82.0,0.8461538461538461,0.8811188811188811,0.852112676056338,0.9014084507042254,0.8028169014084507,11.323403144460203,17.35431297156207,0.8662207687361807,0.08603177569108628,255,8,10,7,5,1.1721822918019345,40,0.10071991336473585,8,0.05,0.01,0.9633180401481871,1,COMPLETE
211,0.8567123017827243,0.02951934992558508,138.8,124.0,0.8531468531468531,0.8811188811188811,0.8450704225352113,0.8943661971830986,0.8098591549295775,10.162766344857765,27.65167986511686,0.8851695306353341,0.1322068878140523,127,8,10,7,10,0.60739528595705,70,0.09064886952476686,4,0.001,0.05,0.9726337587289842,1,COMPLETE
162,0.8553530976066188,0.027925558914182566,95.6,116.0,0.8391608391608392,0.8601398601398601,0.8591549295774648,0.9014084507042254,0.8169014084507042,1.3450366541971086,28.958273893757983,0.7927886578457758,0.08370820857301023,255,8,10,7,10,1.9908752726102201,60,0.1390773413178829,7,0.05,0.05,0.9443947082486531,1,COMPLETE
190,0.8553530976066188,0.027925558914182566,121.2,91.0,0.8391608391608392,0.8601398601398601,0.8591549295774648,0.9014084507042254,0.8169014084507042,9.686536782435105,15.633372688318723,0.7078588341501026,0.0773975758886499,255,8,10,7,5,1.1661442557376425,30,0.10514743188266805,5,0.05,0.01,0.9681427445382769,1,COMPLETE
179,0.8553530976066188,0.029657654328391982,120.8,92.0,0.8461538461538461,0.8531468531468531,0.8661971830985915,0.9014084507042254,0.8098591549295775,11.164622182367724,17.628336036322917,0.7004397736101341,0.0678137666418969,255,8,10,7,5,0.9089446723967517,40,0.11150395702572367,5,0.5,0.01,0.9121612764692852,1,COMPLETE
112,0.8553530976066188,0.03160064023776039,154.0,154.0,0.8461538461538461,0.8531468531468531,0.8591549295774648,0.9084507042253521,0.8098591549295775,9.510017213607155,29.533260719948608,0.9031568976511006,0.052923787641470134,255,8,10,7,10,1.4039656521697292,50,0.05581175180802577,5,0.05,0.05,0.9167407274193592,1,COMPLETE
280,0.8553530976066186,0.026089273109035385,163.2,253.0,0.8391608391608392,0.8601398601398601,0.8661971830985915,0.8943661971830986,0.8169014084507042,1.5388642582619312,29.13599253603164,0.784539635376362,0.10582629298822373,63,32,10,7,10,0.9457040003998655,60,0.08513112483954753,4,0.001,0.01,0.9747020297169918,1,COMPLETE
171,0.8553432483009947,0.024595702096221365,103.2,76.0,0.8531468531468531,0.8531468531468531,0.8591549295774648,0.8943661971830986,0.8169014084507042,5.991860720476474,28.552171303534443,0.8689188608064162,0.07802059745415539,255,8,10,7,10,1.1364627659193591,60,0.1461235053277903,8,0.05,0.05,0.947300452831732,1,COMPLETE
192,0.8553432483009947,0.024990186480452,101.4,103.0,0.8461538461538461,0.8601398601398601,0.8591549295774648,0.8943661971830986,0.8169014084507042,6.375246217365086,28.122027088805844,0.8729510989249089,0.08249282923526617,255,8,10,7,10,1.0210131234669595,60,0.13560974081077962,8,0.05,0.05,0.9339009481253276,1,COMPLETE
231,0.8553432483009947,0.024990186480452,98.2,111.0,0.8461538461538461,0.8601398601398601,0.8591549295774648,0.8943661971830986,0.8169014084507042,7.862992553996025,28.93783461320068,0.9024800957681721,0.11848087356894423,127,8,10,7,10,0.2753521472692183,60,0.08830337090074894,4,0.001,0.05,0.9689542989240936,1,COMPLETE
93,0.8553432483009947,0.028323417866967127,70.6,101.0,0.8391608391608392,0.8671328671328671,0.852112676056338,0.9014084507042254,0.8169014084507042,7.580916182706423,29.083554883642886,0.8328163365769333,0.0834199659569006,255,8,10,7,10,1.0911571676347769,60,0.14319252496734453,8,0.05,0.05,0.9447300863755757,1,COMPLETE
227,0.8553432483009947,0.030037178535947253,117.2,43.0,0.8461538461538461,0.8601398601398601,0.8450704225352113,0.9084507042253521,0.8169014084507042,8.46725251368205,28.1778451163671,0.8734899498751886,0.09636105541880081,127,8,10,7,10,0.510834482345623,60,0.09637491841198548,4,0.001,0.05,0.9943568984210374,1,COMPLETE
212,0.8553432483009947,0.031645201274632696,83.8,67.0,0.8461538461538461,0.8601398601398601,0.852112676056338,0.9084507042253521,0.8098591549295775,9.048737180928825,28.248231313317024,0.8915604297165706,0.11424046971847922,127,8,10,7,10,0.9682836608540396,80,0.09080126325952352,4,0.001,0.05,0.9662213625124229,1,COMPLETE
102,0.8553432483009947,0.032862420387723065,73.8,71.0,0.8391608391608392,0.8671328671328671,0.8661971830985915,0.9014084507042254,0.8028169014084507,5.810912617528295,27.511471540147586,0.8531811534649286,0.07432056708782175,255,8,10,7,10,1.3604738437399542,40,0.13663894084661507,6,0.05,0.05,0.9582872546873148,1,COMPLETE
68,0.8553333989953709,0.02255171830598357,88.2,47.0,0.8531468531468531,0.8601398601398601,0.8591549295774648,0.8873239436619719,0.8169014084507042,10.209212447855794,21.176462651652827,0.8920101726466142,0.06944777999103256,255,8,10,7,5,0.2625598554243859,50,0.10280847039014372,6,0.05,0.01,0.9960655201728976,1,COMPLETE
249,0.8553333989953709,0.02255171830598357,116.2,134.0,0.8531468531468531,0.8601398601398601,0.8591549295774648,0.8873239436619719,0.8169014084507042,10.498137156170886,27.657575119830863,0.9096360860161892,0.09102256072228825,255,32,10,7,10,0.987061445687756,60,0.09363938526595293,5,0.001,0.01,0.9751714731047637,1,COMPLETE
285,0.8553333989953709,0.023403027923664707,141.0,157.0,0.8461538461538461,0.8671328671328671,0.8591549295774648,0.8873239436619719,0.8169014084507042,1.8895547012911882,24.07005835016289,0.7560416353203653,0.10380753566849515,255,32,10,7,10,1.4420627592550042,60,0.07183165188802028,4,0.001,0.01,0.9467537173192897,1,COMPLETE
53,0.8553333989953709,0.02465292412400766,120.2,114.0,0.8531468531468531,0.8601398601398601,0.852112676056338,0.8943661971830986,0.8169014084507042,16.858877780307086,12.146181966602114,0.8592996232547344,0.04945641492370942,255,8,10,7,10,1.3140761177948839,40,0.12315163523256978,10,0.05,0.01,0.9227203005713251,1,COMPLETE
94,0.8553333989953709,0.02465292412400766,131.6,139.0,0.8531468531468531,0.8601398601398601,0.852112676056338,0.8943661971830986,0.8169014084507042,6.488937352255089,29.971896000242715,0.8641379133723136,0.06116634559457638,255,8,10,7,10,0.864131996039562,40,0.1408296347130978,9,0.05,0.05,0.9133881689161323,1,COMPLETE
142,0.8553333989953709,0.025434000576147562,83.4,87.0,0.8461538461538461,0.8671328671328671,0.852112676056338,0.8943661971830986,0.8169014084507042,6.541028007677651,25.051453145770594,0.8711141340407154,0.07000536180905058,255,8,10,7,10,1.5011221545814488,60,0.13848417076109223,8,0.05,0.05,0.942900281289418,1,COMPLETE
70,0.8553333989953709,0.026202348235074883,92.0,96.0,0.8461538461538461,0.8671328671328671,0.8661971830985915,0.8873239436619719,0.8098591549295775,1.7119392298019218,18.114236354177297,0.8382925344392312,0.05587394379695168,255,8,10,7,5,1.6411386987536631,60,0.10653539648981064,7,0.05,0.01,0.906996598864478,1,COMPLETE
277,0.8553333989953709,0.02695905545522788,133.0,165.0,0.8531468531468531,0.8601398601398601,0.8591549295774648,0.8943661971830986,0.8098591549295775,2.050764908994364,29.45273088046253,0.7796227298290168,0.10756543717048456,63,32,10,7,10,1.0582851489663956,60,0.07852245211788457,4,0.001,0.1,0.991470822604725,1,COMPLETE
271,0.8553333989953709,0.02765513492859733,109.6,72.0,0.8391608391608392,0.8741258741258742,0.8661971830985915,0.8873239436619719,0.8098591549295775,20.235712532214674,28.738136820206925,0.8743599424762755,0.10274183574983711,63,32,10,7,10,1.5428845778804983,60,0.08925828157293579,7,0.01,0.01,0.9626614823617071,1,COMPLETE
204,0.8553333989953709,0.027675122194517007,102.0,101.0,0.8461538461538461,0.8671328671328671,0.8591549295774648,0.8943661971830986,0.8098591549295775,7.836651660209859,28.7944705273221,0.8882145471622097,0.10193233932381311,255,8,10,7,10,0.8653188159638268,60,0.08489876663751737,4,0.001,0.05,0.9723409524710903,1,COMPLETE
69,0.8553333989953709,0.02908289315408674,125.0,159.0,0.8531468531468531,0.8601398601398601,0.852112676056338,0.9014084507042254,0.8098591549295775,18.74399269569655,18.773176302245467,0.8769112392882812,0.08434225973607688,255,8,10,7,10,1.1295918012724182,50,0.09710079551769493,5,0.05,0.01,0.9741401004524957,1,COMPLETE
123,0.8553333989953709,0.02908289315408674,131.6,130.0,0.8531468531468531,0.8601398601398601,0.852112676056338,0.9014084507042254,0.8098591549295775,13.028140398636296,29.521188928530947,0.8228134858294559,0.07639267278402867,255,8,10,7,10,1.7343502199142566,40,0.09098634605771344,5,0.05,0.05,0.925953985976229,1,COMPLETE
131,0.8553333989953709,0.029747880456520277,88.6,72.0,0.8461538461538461,0.8671328671328671,0.852112676056338,0.9014084507042254,0.8098591549295775,8.208806551198869,29.289721898995452,0.8535192881682683,0.07607280027789895,255,8,10,7,10,1.1958980801920553,70,0.14098465315005035,8,0.05,0.05,0.9323580926776496,1,COMPLETE
109,0.855323549689747,0.024282531698313393,55.2,68.0,0.8461538461538461,0.8741258741258742,0.852112676056338,0.8873239436619719,0.8169014084507042,11.070388497218651,18.889115451844077,0.8380311035996327,0.12290432311799208,255,8,10,7,5,1.5935946914592847,40,0.13648493748841575,9,0.01,0.01,0.971679910149631,1,COMPLETE
114,0.855323549689747,0.028437324831761243,136.4,131.0,0.8531468531468531,0.8671328671328671,0.8661971830985915,0.8873239436619719,0.8028169014084507,12.12793489001118,26.469558752531974,0.8748951723960141,0.06404564278122658,255,8,10,7,10,1.0195462795953203,50,0.046710946483212744,6,0.1,0.05,0.9345474382248846,1,COMPLETE
177,0.8553235496897468,0.025108204116718026,104.8,96.0,0.8601398601398601,0.8601398601398601,0.8450704225352113,0.8943661971830986,0.8169014084507042,6.891966063436923,29.860998895256174,0.7045759363740614,0.06574483755307102,255,8,10,7,5,1.7862552765759556,50,0.09839082289809895,11,0.5,0.01,0.9330708823603858,1,COMPLETE
84,0.8553235496897468,0.026620769125883046,120.0,101.0,0.8461538461538461,0.8741258741258742,0.8591549295774648,0.8873239436619719,0.8098591549295775,10.603239948300685,24.263010153917456,0.8447735962999855,0.10607562758747789,255,8,10,7,5,1.6556827706301278,40,0.09224103912740556,6,0.01,0.01,0.9880810891795041,1,COMPLETE
118,0.8553235496897468,0.026620769125883046,107.2,103.0,0.8461538461538461,0.8741258741258742,0.8591549295774648,0.8873239436619719,0.8098591549295775,17.703294848924234,15.46588268346928,0.9092544435965216,0.07333507359114666,127,8,10,7,15,1.3313788518689378,50,0.10245849223427358,7,0.05,0.05,0.9568217611936036,1,COMPLETE
222,0.8553235496897468,0.026620769125883046,94.0,27.0,0.8461538461538461,0.8741258741258742,0.8591549295774648,0.8873239436619719,0.8098591549295775,7.629012520128987,29.915299976942624,0.8976739061029324,0.10894096161194573,127,8,10,7,10,0.44840097637320503,60,0.08337919036328492,5,0.001,0.05,0.969179922287905,1,COMPLETE
17,0.8553235496897468,0.027370959829719495,29.2,27.0,0.8531468531468531,0.8671328671328671,0.852112676056338,0.8943661971830986,0.8098591549295775,16.398050419407276,15.927963865054288,0.8191934646877445,0.14826618323992116,63,16,4,6,10,0.6761193686178997,20,0.0019847011971132434,21,0.5,0.0,0.7873065563895356,1,COMPLETE
148,0.8553235496897468,0.027370959829719495,171.4,178.0,0.8531468531468531,0.8671328671328671,0.852112676056338,0.8943661971830986,0.8098591549295775,8.721950626230921,28.956153479507954,0.7134511444555821,0.0662539703491774,127,8,10,7,5,1.739306113895701,40,0.09902857000357715,6,0.05,0.01,0.912400422797526,1,COMPLETE
121,0.8553235496897468,0.02842273769652059,93.0,62.0,0.8461538461538461,0.8741258741258742,0.852112676056338,0.8943661971830986,0.8098591549295775,14.043276905128726,28.2716967506107,0.880446787401504,0.08014387891708066,255,8,10,7,10,1.119434288004642,60,0.05020666508188529,8,0.05,0.05,0.9474243329698617,1,COMPLETE
229,0.8553235496897468,0.02842273769652059,110.4,54.0,0.8461538461538461,0.8741258741258742,0.852112676056338,0.8943661971830986,0.8098591549295775,9.496491066322015,27.834956409703793,0.8967078048697319,0.10794239832985829,127,8,10,7,10,0.6236657690088798,60,0.09845522232768802,4,0.001,0.01,0.9607243536034303,1,COMPLETE
250,0.8553235496897468,0.030768707402188906,107.6,92.0,0.8461538461538461,0.8741258741258742,0.8591549295774648,0.8943661971830986,0.8028169014084507,9.769701197105805,27.95489335855261,0.9142095581519272,0.10126266721978162,255,32,10,7,10,1.0552201049310541,70,0.06367291070928521,5,0.001,0.01,0.8247627963045694,1,COMPLETE
169,0.8553137003841229,0.02630441423705527,149.0,136.0,0.8531468531468531,0.8741258741258742,0.852112676056338,0.8873239436619719,0.8098591549295775,7.382505290806548,22.328208549957825,0.8157861815531429,0.04805431414974948,255,8,10,7,5,1.7234731582450267,50,0.09480327694860669,7,0.05,0.05,0.9656382535442302,1,COMPLETE
127,0.8553137003841229,0.026314922736649968,160.4,138.0,0.8601398601398601,0.8671328671328671,0.8380281690140845,0.8943661971830986,0.8169014084507042,10.594589263767743,17.770920001576755,0.8936778693592577,0.0932724950687049,31,8,10,7,5,1.7363847375801553,40,0.08530626879098117,6,0.05,0.05,0.9040341899680872,1,COMPLETE
186,0.8553137003841229,0.02778172950133186,59.4,59.0,0.8601398601398601,0.8671328671328671,0.8450704225352113,0.8943661971830986,0.8098591549295775,5.033889993694773,16.752491338550254,0.718921637189847,0.08641979981320105,255,8,10,7,5,1.5326447988184018,40,0.09541397267498317,10,0.05,0.1,0.9519301211337988,1,COMPLETE
29,0.8553137003841229,0.02984708523891648,147.0,55.0,0.8601398601398601,0.8671328671328671,0.852112676056338,0.8943661971830986,0.8028169014084507,11.820130327415109,6.841311610557816,0.9714607942232182,0.0751585714422534,63,16,4,4,20,1.9933596409701728,100,0.00036832349324828666,13,2.0,0.5,0.7486403290509139,1,COMPLETE
119,0.8539446469023935,0.024878035850196753,123.6,111.0,0.8531468531468531,0.8461538461538461,0.8591549295774648,0.8943661971830986,0.8169014084507042,8.02226653116499,25.5052559742543,0.8695741827991861,0.06871385273218251,255,8,10,7,10,0.608458208904131,40,0.10697266172819629,5,0.05,0.001,0.9268381418779044,1,COMPLETE
173,0.8539446469023935,0.02716506342598243,129.8,141.0,0.8461538461538461,0.8531468531468531,0.852112676056338,0.9014084507042254,0.8169014084507042,13.25255156712452,29.160132103791515,0.8611833455938344,0.08231979776456302,255,8,10,7,10,0.7893505839325742,60,0.1430870307029104,6,0.05,0.05,0.9419031320586858,1,COMPLETE
113,0.8539446469023935,0.02927395897571118,180.4,133.0,0.8461538461538461,0.8531468531468531,0.8591549295774648,0.9014084507042254,0.8098591549295775,9.943879259935477,29.19853850919831,0.8827428153945134,0.04315269740623643,255,8,10,7,5,1.250811231528671,50,0.06561884771081562,4,0.05,0.05,0.9287407744203213,1,COMPLETE
120,0.8539446469023935,0.02927395897571118,123.8,127.0,0.8531468531468531,0.8461538461538461,0.8591549295774648,0.9014084507042254,0.8098591549295775,11.2971104284184,27.511672459872656,0.8575355673498176,0.05141685561727834,255,8,10,7,5,0.9538084735897828,50,0.060344176341204564,6,0.05,0.01,0.9134169043695034,1,COMPLETE
49,0.8539446469023935,0.035963676384413994,130.6,102.0,0.8461538461538461,0.8531468531468531,0.852112676056338,0.9154929577464789,0.8028169014084507,10.804948673730435,16.24020325917481,0.8713731662567219,0.06208038204595165,255,8,10,7,10,1.4572970472360998,40,0.07355382250304207,4,0.05,0.01,0.951141081201358,1,COMPLETE
296,0.8539446469023932,0.023640044752398972,145.8,138.0,0.8391608391608392,0.8601398601398601,0.852112676056338,0.8943661971830986,0.823943661971831,1.1632033519625318,29.987216983042284,0.877143229301603,0.10762366814454563,255,32,10,7,10,0.7534995529825839,60,0.09160102464310922,5,0.001,2.0,0.9462276354484532,1,COMPLETE
288,0.8539347975967694,0.022858708498180717,114.6,124.0,0.8461538461538461,0.8601398601398601,0.8591549295774648,0.8873239436619719,0.8169014084507042,3.2469138054027913,29.038583018500113,0.8927176127841852,0.09896045680569923,255,32,10,7,10,1.078099954713946,60,0.06648381788877777,4,0.001,0.0,0.9654293509408782,1,COMPLETE
294,0.8539347975967694,0.022858708498180717,65.4,31.0,0.8461538461538461,0.8601398601398601,0.8591549295774648,0.8873239436619719,0.8169014084507042,1.424390779479062,29.61765941901064,0.7609397452365225,0.09999787750916064,127,16,10,7,10,1.2559164729792127,60,0.09572793525621988,5,0.001,0.05,0.9629366764085908,1,COMPLETE
168,0.8539347975967694,0.024108154852039026,143.4,131.0,0.8391608391608392,0.8671328671328671,0.8591549295774648,0.8873239436619719,0.8169014084507042,8.233782259662718,28.672779629385897,0.8034234914297954,0.06306387950283902,255,8,10,7,15,1.0929805813669535,40,0.056470534647135126,8,0.05,0.05,0.9403609404461112,1,COMPLETE
185,0.8539347975967694,0.024538670803341125,122.8,108.0,0.8531468531468531,0.8531468531468531,0.852112676056338,0.8943661971830986,0.8169014084507042,17.051266464148572,28.971767123745416,0.7281322225101234,0.06908111727396112,255,8,10,7,10,0.9804827428245193,50,0.10165939493149634,5,0.05,0.001,0.9246520114934902,1,COMPLETE
232,0.8539347975967694,0.024538670803341125,145.0,122.0,0.8531468531468531,0.8531468531468531,0.852112676056338,0.8943661971830986,0.8169014084507042,8.126954724720022,29.462049866275024,0.9174504711489149,0.11279130185489977,127,8,10,7,10,0.5281838566936119,60,0.08631625270694616,4,0.001,0.05,0.9827581270469588,1,COMPLETE
132,0.8539347975967694,0.02827390674907715,88.0,102.0,0.8391608391608392,0.8671328671328671,0.8591549295774648,0.8943661971830986,0.8098591549295775,8.62307971086635,28.27728482396337,0.8578693075699909,0.07245672140138698,255,8,10,7,15,1.3362219993007427,60,0.14007858577779694,7,0.05,0.05,0.9542915744533267,1,COMPLETE
178,0.8539249482911455,0.02248888741619354,158.0,103.0,0.8601398601398601,0.8531468531468531,0.852112676056338,0.8873239436619719,0.8169014084507042,8.44606898355874,18.326732086650598,0.7146578315406411,0.05382349933256343,255,8,10,7,5,1.3473782371409575,50,0.10732804934183172,9,0.5,0.05,0.9375409784039516,1,COMPLETE
163,0.8539249482911455,0.023342488613291083,163.8,170.0,0.8461538461538461,0.8671328671328671,0.852112676056338,0.8873239436619719,0.8169014084507042,2.4833143432234697,27.358381032867644,0.8117951696993211,0.07732247642881128,255,8,10,7,10,0.9146373284732047,60,0.13298398516862395,6,0.05,0.05,0.9492546061905119,1,COMPLETE
202,0.8539249482911455,0.023342488613291083,123.0,158.0,0.8461538461538461,0.8671328671328671,0.852112676056338,0.8873239436619719,0.8169014084507042,8.21762388630609,29.317375810364435,0.8998943003985375,0.12595535285945517,255,8,10,7,10,0.5788419503610983,60,0.07710970810794865,4,0.001,0.05,0.9887069465569034,1,COMPLETE
238,0.8539249482911455,0.02458421803207517,99.6,93.0,0.8461538461538461,0.8671328671328671,0.8661971830985915,0.8802816901408451,0.8098591549295775,10.871057702333177,29.544365255240564,0.8952741200090928,0.0986428965137987,255,8,10,7,10,1.0065753629759278,70,0.08672816570473682,6,0.001,0.01,0.9794798108515113,1,COMPLETE
134,0.8539249482911455,0.025766175071896037,145.0,137.0,0.8461538461538461,0.8671328671328671,0.8591549295774648,0.8873239436619719,0.8098591549295775,9.547623518040817,24.541239918958002,0.8749489712978871,0.08438808962201134,255,8,10,7,10,1.5674569072373064,60,0.14742086596766674,6,0.05,0.05,0.9445777797851175,1,COMPLETE
183,0.8539249482911455,0.025766175071896043,83.6,106.0,0.8461538461538461,0.8671328671328671,0.8450704225352113,0.8943661971830986,0.8169014084507042,5.7308513225907,28.705213378063075,0.7356313604681682,0.07657865481955974,255,8,10,7,10,1.4411854712969405,50,0.09799678812162566,9,0.05,0.05,0.9433886547254595,1,COMPLETE
147,0.8539249482911455,0.026906518349720496,142.2,137.0,0.8531468531468531,0.8601398601398601,0.852112676056338,0.8943661971830986,0.8098591549295775,9.044224908471792,14.635524349032373,0.7311433325302019,0.07201096734032643,255,8,10,7,5,1.5846343671023135,50,0.12542998411928177,5,0.05,0.01,0.9209710740102512,1,COMPLETE
