trial_number,cv_score,seed_cv_std,cv_std,seed_0_fold_seed,seed_0_cv_mean,seed_0_cv_std,seed_1_fold_seed,seed_1_cv_mean,seed_1_cv_std,seed_2_fold_seed,seed_2_cv_mean,seed_2_cv_std,mean_best_iteration,median_best_iteration,fold_0_score,fold_1_score,fold_2_score,fold_3_score,fold_4_score,fold_5_score,fold_6_score,fold_7_score,fold_8_score,fold_9_score,fold_10_score,fold_11_score,fold_12_score,fold_13_score,fold_14_score,params_cat_l2,params_cat_smooth,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_cat_threshold,params_max_cat_to_onehot,params_max_depth,params_min_child_samples,params_min_child_weight,params_min_data_per_group,params_min_split_gain,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state
73,0.8473784431530911,0.010380446484663599,0.023568875010580994,12648430,0.8567024524771003,0.02712800597140204,42,0.8328966807840048,0.015287645341002723,2026,0.852536196198168,0.0193280571210239,69.2,38.0,0.8671328671328671,0.8741258741258742,0.8450704225352113,0.8873239436619719,0.8098591549295775,0.8111888111888111,0.8321678321678322,0.8591549295774648,0.8309859154929577,0.8309859154929577,0.8601398601398601,0.8391608391608392,0.823943661971831,0.8802816901408451,0.8591549295774648,6.825885799828839,11.149875575841286,0.8272671019549991,0.13172453282018212,63,32,10,7,20,1.54702708684137,20,0.09943361513187918,18,0.5,0.1,0.7542775963659936,1,COMPLETE
51,0.8469188088906399,0.011636318126068258,0.02431936212171814,12648430,0.8497094454840933,0.02508327132118817,42,0.8314783807741554,0.007256940044194869,2026,0.8595686004136709,0.026196349830676893,40.6,36.0,0.8461538461538461,0.8601398601398601,0.8450704225352113,0.8873239436619719,0.8098591549295775,0.8181818181818182,0.8321678321678322,0.8309859154929577,0.8380281690140845,0.8380281690140845,0.8741258741258742,0.8321678321678322,0.823943661971831,0.8873239436619719,0.8802816901408451,1.029069616935206,29.143211117036003,0.9006856120449693,0.08491987754105931,127,16,10,6,15,0.18601186636093234,30,0.011358695266548313,20,0.001,0.001,0.792018678188463,1,COMPLETE
99,0.8469155257887652,0.011054324433950208,0.02365632807831264,12648430,0.8524967989756723,0.028315381584527774,42,0.8314783807741554,0.013809239313570055,2026,0.8567713976164679,0.017883382892404324,77.0,47.0,0.8601398601398601,0.8671328671328671,0.8450704225352113,0.8873239436619719,0.8028169014084507,0.8111888111888111,0.8391608391608392,0.852112676056338,0.823943661971831,0.8309859154929577,0.8461538461538461,0.8461538461538461,0.8380281690140845,0.8873239436619719,0.8661971830985915,6.337328869382267,11.40237872878624,0.9954320471005502,0.13630495319847427,63,8,10,6,35,0.005154750797895972,20,0.09717861289511265,14,0.05,0.05,0.7071700348357803,1,COMPLETE
50,0.8469056764831412,0.006954183282126557,0.02384747529273604,12648430,0.8524869496700482,0.031013531959972016,42,0.8371023342854329,0.013276133300328556,2026,0.8511277454939427,0.02056524636634442,59.53333333333333,26.0,0.8531468531468531,0.8811188811188811,0.852112676056338,0.8802816901408451,0.795774647887324,0.8111888111888111,0.8461538461538461,0.8450704225352113,0.8380281690140845,0.8450704225352113,0.8531468531468531,0.8461538461538461,0.8169014084507042,0.8802816901408451,0.8591549295774648,6.519442704029292,16.546631088988704,0.8679702101213598,0.14142459008231884,63,32,10,6,25,0.006183600787901004,120,0.09400525096671858,23,0.5,0.05,0.8257422251585398,1,COMPLETE
13,0.8468958271775174,0.012905222428179661,0.02944763104834559,12648430,0.8566827538658526,0.03964524020639828,42,0.8286614793657048,0.014282491635640073,2026,0.8553432483009947,0.018058792511431634,55.0,34.0,0.8601398601398601,0.8951048951048951,0.8309859154929577,0.9014084507042254,0.795774647887324,0.8041958041958042,0.8461538461538461,0.823943661971831,0.8309859154929577,0.8380281690140845,0.8671328671328671,0.8391608391608392,0.8309859154929577,0.8591549295774648,0.8802816901408451,1.014428141717294,26.02245304478896,0.7047780994885955,0.10235153682828946,63,16,10,6,10,0.42497657803133615,20,0.07090342449193768,23,0.1,0.1,0.8114176860244116,1,COMPLETE
74,0.8464493253225647,0.010019627820828122,0.020781319106887935,12648430,0.8497094454840933,0.021234664361651934,42,0.8328769821727569,0.014869926985674036,2026,0.8567615483108441,0.017955086949159812,97.93333333333334,67.0,0.8531468531468531,0.8531468531468531,0.8591549295774648,0.8732394366197183,0.8098591549295775,0.8181818181818182,0.8391608391608392,0.8591549295774648,0.823943661971831,0.823943661971831,0.8391608391608392,0.8601398601398601,0.8380281690140845,0.8873239436619719,0.8591549295774648,4.787574330380794,14.390477407262306,0.7605732716728251,0.06407007877367428,63,32,10,7,25,1.248517867562087,90,0.0902803762638354,21,0.5,0.5,0.7203779478255702,1,COMPLETE
38,0.84644604222069,0.010012600615698527,0.02510370430122357,12648430,0.8567123017827243,0.031470875793392104,42,0.8328671328671329,0.009229403762952174,2026,0.8497586920122131,0.02267671666354375,61.93333333333333,48.0,0.8531468531468531,0.8811188811188811,0.852112676056338,0.8943661971830986,0.8028169014084507,0.8181818181818182,0.8461538461538461,0.8309859154929577,0.8380281690140845,0.8309859154929577,0.8391608391608392,0.8321678321678322,0.823943661971831,0.8802816901408451,0.8732394366197183,4.897286775455734,10.159790061059216,0.9230329699851746,0.12654405811230957,255,32,4,7,15,0.12021872711951748,100,0.10262146968375531,17,0.05,2.0,0.8322956150548029,1,COMPLETE
63,0.84644604222069,0.012621856869186075,0.02304163930694638,12648430,0.8539150989855215,0.02656704091532358,42,0.8286713286713286,0.011086048695188217,2026,0.8567516990052202,0.016914770903179,66.93333333333334,57.0,0.8461538461538461,0.8741258741258742,0.852112676056338,0.8873239436619719,0.8098591549295775,0.8111888111888111,0.8321678321678322,0.8450704225352113,0.8309859154929577,0.823943661971831,0.8601398601398601,0.8461538461538461,0.8309859154929577,0.8802816901408451,0.8661971830985915,11.461128021169047,28.172776132353793,0.8568222099754149,0.08762121390073156,127,16,10,7,20,0.7108740604659923,20,0.08510141799927688,18,0.5,0.1,0.7292069755551922,1,COMPLETE
7,0.8464394760169407,0.005883193976065034,0.024607074358549353,12648430,0.8482517482517483,0.031307123764611526,42,0.8385009356840343,0.02207083250098681,2026,0.8525657441150398,0.015666230104341854,164.73333333333332,139.0,0.8671328671328671,0.8741258741258742,0.8450704225352113,0.8661971830985915,0.7887323943661971,0.8111888111888111,0.8531468531468531,0.8732394366197183,0.8309859154929577,0.823943661971831,0.8391608391608392,0.8391608391608392,0.8450704225352113,0.8802816901408451,0.8591549295774648,6.368473316185764,11.175573660999595,0.8761235794564499,0.10426922558569879,255,32,10,7,45,0.003331421893687277,120,0.03797795990187137,17,0.0,0.5,0.8056674832270686,1,COMPLETE
31,0.8459831248563642,0.006524347039917552,0.020847747572317242,12648430,0.8482911454742441,0.026310657160615147,42,0.8370924849798088,0.01410064927565623,2026,0.8525657441150398,0.0168850653953973,44.13333333333333,34.0,0.8461538461538461,0.8671328671328671,0.8450704225352113,0.8802816901408451,0.8028169014084507,0.8111888111888111,0.8531468531468531,0.8450704225352113,0.8380281690140845,0.8380281690140845,0.8391608391608392,0.8391608391608392,0.8380281690140845,0.8732394366197183,0.8732394366197183,10.841726877161424,12.216691536409112,0.7199662830341396,0.14821387343046674,127,32,10,6,15,0.07939848733894803,60,0.09506055415922167,18,0.01,0.5,0.7711984842072672,1,COMPLETE
53,0.845976558652615,0.009908215435268281,0.024142740954290934,12648430,0.848300994779868,0.028440671140014345,42,0.8328474342558849,0.012326098070762357,2026,0.856781246922092,0.0222102038369401,47.06666666666667,34.0,0.8461538461538461,0.8601398601398601,0.8309859154929577,0.8943661971830986,0.8098591549295775,0.8321678321678322,0.8461538461538461,0.8098591549295775,0.8380281690140845,0.8380281690140845,0.8601398601398601,0.8251748251748252,0.8380281690140845,0.8802816901408451,0.8802816901408451,2.566850346662168,26.869673226283098,0.8902710990436342,0.06755278519962499,127,16,10,7,10,0.1463321460620885,30,0.039272253697618324,19,0.001,0.001,0.8740165820878155,1,COMPLETE
54,0.8459699924488656,0.0069140738020520755,0.025245651761625538,12648430,0.8468826947700187,0.03204146398885066,42,0.837082635674185,0.011167019186803066,2026,0.8539446469023932,0.024844673813916092,84.73333333333333,55.0,0.8461538461538461,0.8671328671328671,0.823943661971831,0.8943661971830986,0.8028169014084507,0.8251748251748252,0.8461538461538461,0.823943661971831,0.8380281690140845,0.852112676056338,0.8671328671328671,0.8321678321678322,0.8169014084507042,0.8802816901408451,0.8732394366197183,3.071207101629435,28.087418011914455,0.8511916200871557,0.04341384007919782,127,16,10,6,15,0.5255953218474686,20,0.03134323931428008,16,0.001,0.001,0.923673217120671,1,COMPLETE
17,0.8455234905939131,0.007946556667088147,0.023697745904194458,12648430,0.8511080468826947,0.029412533342380875,42,0.8342854328769821,0.012836029853684658,2026,0.8511769920220624,0.0215741839754883,45.0,19.0,0.8531468531468531,0.8601398601398601,0.8450704225352113,0.8943661971830986,0.8028169014084507,0.8321678321678322,0.8251748251748252,0.8169014084507042,0.852112676056338,0.8450704225352113,0.8391608391608392,0.8251748251748252,0.8380281690140845,0.8802816901408451,0.8732394366197183,7.269355548328846,28.27415583740909,0.8484035857294598,0.11983791466047292,63,8,10,6,5,0.33006977127481824,30,0.12042566266724788,18,0.01,2.0,0.8596002826073345,1,COMPLETE
37,0.8455136412882892,0.006071620941934582,0.023756938951989923,12648430,0.8426573426573427,0.027148266979355885,42,0.8399290849995076,0.02163398579022533,2026,0.8539544962080173,0.019430001579105818,111.4,93.0,0.8531468531468531,0.8601398601398601,0.8309859154929577,0.8732394366197183,0.795774647887324,0.8111888111888111,0.8391608391608392,0.8732394366197183,0.823943661971831,0.852112676056338,0.8531468531468531,0.8391608391608392,0.8309859154929577,0.8873239436619719,0.8591549295774648,7.577278536774252,8.966271352884451,0.8310080917861908,0.09534322292266802,127,32,10,6,50,0.025892844420038,90,0.13397936350920486,10,0.01,0.05,0.8895653158276453,1,COMPLETE
91,0.8455103581864144,0.005260404214362659,0.023495576312037744,12648430,0.844055944055944,0.030538765975586052,42,0.8399192356938835,0.01590239251228379,2026,0.852555894809416,0.019687774030665926,102.2,116.0,0.8531468531468531,0.8671328671328671,0.823943661971831,0.8802816901408451,0.795774647887324,0.8111888111888111,0.8461538461538461,0.8591549295774648,0.8380281690140845,0.8450704225352113,0.8391608391608392,0.8461538461538461,0.8309859154929577,0.8873239436619719,0.8591549295774648,5.664435090510774,12.927632552634416,0.9317730968878248,0.1273955588930843,63,32,10,7,45,1.0722968000259254,50,0.06503491322533943,19,0.5,0.1,0.7183464370831314,1,COMPLETE
27,0.8455070750845399,0.0069713852452299154,0.02322532168567002,12648430,0.8496897468728456,0.02952631272972803,42,0.8356840342755835,0.010311315156539939,2026,0.8511474441051906,0.022233301640223132,58.53333333333333,33.0,0.8461538461538461,0.8741258741258742,0.8380281690140845,0.8873239436619719,0.8028169014084507,0.8181818181818182,0.8461538461538461,0.8450704225352113,0.8309859154929577,0.8380281690140845,0.8601398601398601,0.8251748251748252,0.823943661971831,0.8732394366197183,0.8732394366197183,9.924573442936293,27.844565905548798,0.9065843306144442,0.111791652592662,127,16,10,5,10,0.9902600055953128,30,0.08252508563488713,31,0.5,0.05,0.7352068248684512,1,COMPLETE
23,0.845044157720214,0.007005551679080405,0.024527565216851253,12648430,0.85251649758692,0.03154181344928947,42,0.8356741849699596,0.011400604232515892,2026,0.8469417906037624,0.02308054009072659,52.4,29.0,0.8531468531468531,0.8601398601398601,0.8450704225352113,0.9014084507042254,0.8028169014084507,0.8251748251748252,0.8461538461538461,0.823943661971831,0.852112676056338,0.8309859154929577,0.8391608391608392,0.8321678321678322,0.8169014084507042,0.8802816901408451,0.8661971830985915,29.08151999628881,27.54448258807291,0.8036279521055059,0.11256838311739861,63,16,10,7,10,1.3943791950388698,30,0.08140410101959336,27,0.5,0.1,0.7535756084719363,1,COMPLETE
89,0.8450408746183395,0.004634430606635079,0.016884190180539563,12648430,0.8440756426671919,0.022158582450331674,42,0.8399093863882596,0.01603306624100035,2026,0.8511375947995667,0.0065369567627671975,96.86666666666666,83.0,0.8601398601398601,0.8461538461538461,0.8450704225352113,0.8661971830985915,0.8028169014084507,0.8181818181818182,0.8461538461538461,0.852112676056338,0.823943661971831,0.8591549295774648,0.8531468531468531,0.8391608391608392,0.852112676056338,0.8591549295774648,0.852112676056338,11.286873127185634,11.856542769313204,0.9804947812293636,0.14368289865655534,31,32,10,7,35,0.2981899467337888,30,0.10733148258021358,11,0.5,0.001,0.7090577785774844,1,COMPLETE
25,0.8450375915164647,0.008693481424316477,0.022311932320701985,12648430,0.85251649758692,0.02925789908099137,42,0.832847434255885,0.007262645822178531,2026,0.8497488427065892,0.018920000815382268,50.13333333333333,38.0,0.8531468531468531,0.8601398601398601,0.852112676056338,0.8943661971830986,0.8028169014084507,0.8461538461538461,0.8321678321678322,0.823943661971831,0.8309859154929577,0.8309859154929577,0.8531468531468531,0.8251748251748252,0.8309859154929577,0.8732394366197183,0.8661971830985915,16.983584722027523,26.008597303173207,0.8432269272493538,0.0904606433053203,63,8,10,6,5,0.6868055049611332,60,0.12549473754412088,26,0.5,0.1,0.7802791856845608,1,COMPLETE
68,0.8445812403558882,0.00402881415747196,0.023139108696285854,12648430,0.8440756426671919,0.028081360083569335,42,0.8399192356938835,0.021203786817317372,2026,0.8497488427065892,0.017871700078390236,118.13333333333334,78.0,0.8461538461538461,0.8601398601398601,0.8380281690140845,0.8802816901408451,0.795774647887324,0.8041958041958042,0.8531468531468531,0.8661971830985915,0.8309859154929577,0.8450704225352113,0.8391608391608392,0.8391608391608392,0.8309859154929577,0.8802816901408451,0.8591549295774648,13.988293531219576,17.734071830687895,0.9725801976751768,0.034716462248027775,63,32,10,7,25,0.0013178494735989633,80,0.08445695969782833,30,0.5,0.01,0.7015359996583644,1,COMPLETE
67,0.8445812403558882,0.0073605108536947935,0.02105480749065911,12648430,0.8511080468826947,0.021641405693024838,42,0.834295282182606,0.0178562885735637,2026,0.8483403920023639,0.01949835668284898,129.66666666666666,97.0,0.8531468531468531,0.8601398601398601,0.8591549295774648,0.8732394366197183,0.8098591549295775,0.8111888111888111,0.8391608391608392,0.8591549295774648,0.8450704225352113,0.8169014084507042,0.8391608391608392,0.8391608391608392,0.823943661971831,0.8802816901408451,0.8591549295774648,8.960945267584135,16.708542439406774,0.9288933207323231,0.03953310570299982,63,32,10,7,20,0.09615074205843649,20,0.07396427347108073,16,0.5,2.0,0.7117901669439105,1,COMPLETE
40,0.8445713910502644,0.001768242217493327,0.019324870308182137,12648430,0.8426573426573427,0.02403698772314227,42,0.8441347385009357,0.02257359001798509,2026,0.8469220919925146,0.0048608693216783015,105.53333333333333,72.0,0.8671328671328671,0.8461538461538461,0.8309859154929577,0.8661971830985915,0.8028169014084507,0.8111888111888111,0.8531468531468531,0.8661971830985915,0.823943661971831,0.8661971830985915,0.8391608391608392,0.8461538461538461,0.8450704225352113,0.852112676056338,0.852112676056338,7.502467271450042,18.64560660033881,0.9740313357523671,0.05456774290705642,31,8,10,7,40,0.008907317246923466,70,0.05700696828298109,8,0.01,0.5,0.955468076667577,1,COMPLETE
48,0.8445713910502644,0.0072663240651769994,0.02032775045431559,12648430,0.8496897468728454,0.027456967072170366,42,0.8342952821826062,0.013415875095798994,2026,0.8497291440953412,0.012140147196386928,81.53333333333333,33.0,0.8601398601398601,0.8601398601398601,0.8591549295774648,0.8732394366197183,0.795774647887324,0.8111888111888111,0.8391608391608392,0.852112676056338,0.8380281690140845,0.8309859154929577,0.8461538461538461,0.8461538461538461,0.8309859154929577,0.8591549295774648,0.8661971830985915,2.0117836511701936,25.26844026141628,0.7567900245529868,0.12194931590183512,31,16,10,4,10,0.3895164363018089,40,0.052089639483778996,12,1.0,2.0,0.7388222115934155,1,COMPLETE
19,0.8445648248465151,0.005398080455275087,0.018853189003186294,12648430,0.8496897468728456,0.02439077478808304,42,0.8371023342854329,0.014003322793909367,2026,0.8469023933812666,0.013707933649216323,52.733333333333334,36.0,0.8531468531468531,0.8671328671328671,0.8380281690140845,0.8802816901408451,0.8098591549295775,0.8111888111888111,0.8461538461538461,0.8380281690140845,0.852112676056338,0.8380281690140845,0.8601398601398601,0.8391608391608392,0.823943661971831,0.8591549295774648,0.852112676056338,21.364764406408945,26.994815855577183,0.8122233031805683,0.12144013553239438,31,16,10,5,15,0.0016337528975691768,60,0.08656426056088294,12,0.1,0.0,0.9438365235343716,1,COMPLETE
75,0.8445648248465151,0.0125820663498445,0.022684845125976662,12648430,0.8496995961784695,0.026289031073532733,42,0.8272431793558553,0.013077007311693832,2026,0.8567516990052202,0.014379156416762271,77.93333333333334,40.0,0.8461538461538461,0.8671328671328671,0.852112676056338,0.8802816901408451,0.8028169014084507,0.8181818181818182,0.8391608391608392,0.8450704225352113,0.823943661971831,0.8098591549295775,0.8601398601398601,0.8461538461538461,0.8380281690140845,0.8802816901408451,0.8591549295774648,5.241877675956825,13.049639666125572,0.9386396721619459,0.12146048377591318,63,32,10,7,20,0.5994746548666997,40,0.0812536093598014,14,1.0,1.0,0.7370535021187173,1,COMPLETE
35,0.8445615417446404,0.012580727293548402,0.02779933821701964,12648430,0.8496897468728456,0.03272622659976063,42,0.8272431793558553,0.011411728700898596,2026,0.8567516990052202,0.025344665292859114,55.93333333333333,31.0,0.8531468531468531,0.8671328671328671,0.8380281690140845,0.8943661971830986,0.795774647887324,0.8111888111888111,0.8461538461538461,0.8309859154929577,0.823943661971831,0.823943661971831,0.8671328671328671,0.8391608391608392,0.8169014084507042,0.8732394366197183,0.8873239436619719,4.957215987473867,13.938588846863857,0.9491266954634354,0.10674972668953477,127,32,10,6,20,0.11925300420493,80,0.0075270450625569835,14,0.01,0.5,0.9666143534699351,1,COMPLETE
47,0.8441248891953116,0.004978587740358212,0.023813679300177557,12648430,0.8483305426967398,0.0296538761359328,42,0.8371318822023047,0.02105429093879045,2026,0.8469122426868905,0.017443606879005858,87.6,48.0,0.8461538461538461,0.8391608391608392,0.8591549295774648,0.8943661971830986,0.8028169014084507,0.8041958041958042,0.8321678321678322,0.8661971830985915,0.8309859154929577,0.852112676056338,0.8531468531468531,0.8391608391608392,0.8169014084507042,0.8661971830985915,0.8591549295774648,7.9894894757834205,26.963438339389118,0.7752358491341134,0.1012277057216582,63,16,10,6,20,1.475512145733064,20,0.06544369440860903,4,0.001,0.1,,0,COMPLETE
34,0.8441019074821892,0.007951175244087491,0.020249732162660093,12648430,0.8496995961784695,0.02553412299926853,42,0.8328572835615089,0.010429619426556081,2026,0.8497488427065892,0.016724921403919197,68.8,66.0,0.8601398601398601,0.8531468531468531,0.852112676056338,0.8802816901408451,0.8028169014084507,0.8251748251748252,0.8461538461538461,0.8450704225352113,0.823943661971831,0.823943661971831,0.8391608391608392,0.8391608391608392,0.8309859154929577,0.8732394366197183,0.8661971830985915,5.902061112797199,13.400236245142267,0.7235396873923883,0.1321658466103351,127,32,10,4,25,0.03561926187728905,80,0.11145582862546932,10,0.01,0.5,0.9110511509392427,1,COMPLETE
56,0.8440953412784399,0.00909590706662656,0.021698709536278865,12648430,0.8482812961686201,0.026740300649998973,42,0.8314685314685315,0.008699306845914672,2026,0.852536196198168,0.0193280571210239,77.8,57.0,0.8531468531468531,0.8671328671328671,0.8380281690140845,0.8802816901408451,0.8028169014084507,0.8181818181818182,0.8391608391608392,0.8380281690140845,0.8380281690140845,0.823943661971831,0.8601398601398601,0.8391608391608392,0.823943661971831,0.8802816901408451,0.8591549295774648,1.8916849374315903,29.87608958423504,0.8837873176710818,0.07511196701793584,63,16,10,7,20,0.29870708539215274,30,0.06713528688075372,28,0.5,0.1,0.8533293073323829,1,COMPLETE
43,0.8440953412784399,0.00910652686863842,0.023288899231728503,12648430,0.8525263468925441,0.027091724993189882,42,0.8314488328572835,0.017255567438667702,2026,0.8483108440854921,0.018617621134615354,29.333333333333332,30.0,0.8461538461538461,0.8601398601398601,0.852112676056338,0.8943661971830986,0.8098591549295775,0.8111888111888111,0.8601398601398601,0.8169014084507042,0.8309859154929577,0.8380281690140845,0.8741258741258742,0.8251748251748252,0.8380281690140845,0.8380281690140845,0.8661971830985915,6.161954451212175,14.730308240162223,0.7208125471111733,0.12658249549953293,127,8,10,7,10,0.5903950797614532,60,0.0767604138772755,23,0.001,0.05,0.9999330120848586,1,COMPLETE
36,0.8440887750746905,0.005253305662023648,0.020167227658679242,12648430,0.8426573426573427,0.027869393027244872,42,0.8384910863784103,0.012410969283664513,2026,0.8511178961883186,0.014374433098662735,32.0,15.0,0.8601398601398601,0.8531468531468531,0.8450704225352113,0.8661971830985915,0.7887323943661971,0.8181818181818182,0.8531468531468531,0.8450704225352113,0.8309859154929577,0.8450704225352113,0.8671328671328671,0.8391608391608392,0.8309859154929577,0.852112676056338,0.8661971830985915,3.6579717968778316,15.403383456538997,0.7477009789938576,0.12313657518069406,127,32,4,7,30,0.04510671711758807,100,0.12502368435407651,20,0.01,0.5,,0,COMPLETE
65,0.8440887750746905,0.006374057527041556,0.02155816640952144,12648430,0.8510784989658229,0.028162418410137943,42,0.8356643356643356,0.009643974144940195,2026,0.8455234905939131,0.019653237410966137,36.8,19.0,0.8601398601398601,0.8741258741258742,0.8380281690140845,0.8802816901408451,0.8028169014084507,0.8251748251748252,0.8531468531468531,0.8309859154929577,0.8309859154929577,0.8380281690140845,0.8671328671328671,0.8111888111888111,0.8380281690140845,0.852112676056338,0.8591549295774648,19.21801004356346,29.233082762837416,0.7625660510514866,0.11883649051754634,31,8,10,6,10,0.20344765178920218,30,0.0226220029141936,25,0.01,0.5,0.7876842449078291,1,COMPLETE
86,0.8436357070159888,0.005635348494327932,0.023137483378400728,12648430,0.8482714468629962,0.02787892888989146,42,0.8357037328868314,0.014086724683338912,2026,0.8469319412981384,0.02313195765489648,126.46666666666667,62.0,0.8601398601398601,0.8671328671328671,0.8450704225352113,0.8732394366197183,0.795774647887324,0.8111888111888111,0.8391608391608392,0.852112676056338,0.8309859154929577,0.8450704225352113,0.8251748251748252,0.8531468531468531,0.8169014084507042,0.8802816901408451,0.8591549295774648,13.824020046372013,13.76825366943343,0.9606557817277851,0.09964810869804328,63,32,10,3,40,0.9525297232820161,20,0.11555351340094734,7,0.5,0.001,0.7002006366447565,1,COMPLETE
16,0.843632423914114,0.004774959890326635,0.02138928298252731,12648430,0.8454840933714174,0.025698999542064525,42,0.837082635674185,0.017897231761795092,2026,0.8483305426967398,0.01798204858904493,44.4,43.0,0.8461538461538461,0.8601398601398601,0.8380281690140845,0.8802816901408451,0.8028169014084507,0.8111888111888111,0.8601398601398601,0.823943661971831,0.852112676056338,0.8380281690140845,0.8531468531468531,0.8321678321678322,0.823943661971831,0.8591549295774648,0.8732394366197183,2.783969978819783,15.824991747775563,0.7697532482390617,0.06852194789568175,127,16,10,7,15,0.8699580253955749,40,0.09535638171404749,22,0.05,0.05,0.9987233784423711,1,COMPLETE
29,0.8436291408122395,0.0070116834030006965,0.02291378008201281,12648430,0.8454840933714174,0.026816434394380733,42,0.8342657342657344,0.012247824408515563,2026,0.8511375947995667,0.02363265715358389,53.733333333333334,47.0,0.8391608391608392,0.8671328671328671,0.8380281690140845,0.8802816901408451,0.8028169014084507,0.8181818181818182,0.8531468531468531,0.8380281690140845,0.8380281690140845,0.823943661971831,0.8531468531468531,0.8391608391608392,0.823943661971831,0.8943661971830986,0.8450704225352113,8.66847544460023,18.979042242811342,0.7945281440179166,0.09448335916329535,63,8,4,7,25,1.0239865426987185,90,0.0728072780569406,25,0.0,0.0,,0,COMPLETE
9,0.8431629403460389,0.0057573064590447035,0.021434115734261332,12648430,0.8441150398896878,0.029930216690457322,42,0.8356840342755836,0.012082958577357946,2026,0.8496897468728454,0.01539507907804226,124.53333333333333,86.0,0.8391608391608392,0.8391608391608392,0.8591549295774648,0.8873239436619719,0.795774647887324,0.8181818181818182,0.8461538461538461,0.852112676056338,0.8309859154929577,0.8309859154929577,0.8741258741258742,0.8461538461538461,0.8309859154929577,0.8380281690140845,0.8591549295774648,14.221689250187023,17.79748542452589,0.997529139320637,0.032147812158991824,31,32,10,3,10,0.19676019237130227,110,0.13503577478327655,7,0.001,0.01,,0,COMPLETE
46,0.8431563741422895,0.00954860704113389,0.021945900804679758,12648430,0.8524967989756721,0.029347450244687382,42,0.8300403821530582,0.008468192180700064,2026,0.8469319412981384,0.015438810913891089,36.13333333333333,31.0,0.8601398601398601,0.8671328671328671,0.8309859154929577,0.8943661971830986,0.8098591549295775,0.8251748251748252,0.8461538461538461,0.823943661971831,0.823943661971831,0.8309859154929577,0.8461538461538461,0.8321678321678322,0.8309859154929577,0.852112676056338,0.8732394366197183,13.212167878845126,22.74859127999233,0.8187263014581081,0.13657293885405217,127,8,4,7,5,0.8253205876991795,30,0.08966832633769549,25,0.05,0.5,0.7665734961639104,1,COMPLETE
14,0.8427131553892119,0.006077611293593095,0.020046163009540884,12648430,0.8455136412882893,0.024739879474588514,42,0.8342755835713582,0.011291248434883947,2026,0.8483502413079878,0.018846218439564744,46.46666666666667,37.0,0.8461538461538461,0.8391608391608392,0.8450704225352113,0.8873239436619719,0.8098591549295775,0.8181818181818182,0.8461538461538461,0.823943661971831,0.8450704225352113,0.8380281690140845,0.8531468531468531,0.8181818181818182,0.8380281690140845,0.8591549295774648,0.8732394366197183,15.438513754523166,26.27168458020257,0.7639407968037798,0.07875284895816027,127,8,10,7,10,1.9294708578169353,50,0.11824054939042988,15,0.5,0.1,0.904679868323889,1,COMPLETE
22,0.8427000229817132,0.007161803610627201,0.02014744313575501,12648430,0.8454742440657934,0.02832314043741947,42,0.8328769821727569,0.007900383386940543,2026,0.8497488427065892,0.014116223289372938,54.266666666666666,22.0,0.8601398601398601,0.8531468531468531,0.8380281690140845,0.8802816901408451,0.795774647887324,0.8181818181818182,0.8391608391608392,0.8380281690140845,0.8309859154929577,0.8380281690140845,0.8531468531468531,0.8251748251748252,0.8450704225352113,0.8591549295774648,0.8661971830985915,19.432140531395603,28.614982011290998,0.7366952613939468,0.1331526650426528,63,16,10,7,5,0.6261539591301274,20,0.10347481395210927,28,0.5,0.1,0.7494704914875306,1,COMPLETE
52,0.8426934567779639,0.006405817220795909,0.020050772691990834,12648430,0.8412587412587413,0.02483145709010054,42,0.8356643356643356,0.01062278547136314,2026,0.8511572934108145,0.018802982248856476,55.6,32.0,0.8531468531468531,0.8531468531468531,0.823943661971831,0.8732394366197183,0.8028169014084507,0.8251748251748252,0.8531468531468531,0.823943661971831,0.8380281690140845,0.8380281690140845,0.8461538461538461,0.8321678321678322,0.8309859154929577,0.8732394366197183,0.8732394366197183,1.346879590991308,24.047119621687774,0.8737631611446405,0.055703884234478966,127,16,10,6,5,0.06421708080185343,20,0.03153763827056413,20,0.001,0.001,0.8569823310755244,1,COMPLETE
93,0.8422338225155127,0.004660321190328295,0.023198601819592095,12648430,0.8370333891460652,0.024009475975202213,42,0.841327686398109,0.022657877503776642,2026,0.8483403920023639,0.021436773282864127,148.46666666666667,131.0,0.8531468531468531,0.8531468531468531,0.823943661971831,0.8591549295774648,0.795774647887324,0.8111888111888111,0.8461538461538461,0.8802816901408451,0.8309859154929577,0.8380281690140845,0.8391608391608392,0.8391608391608392,0.823943661971831,0.8873239436619719,0.852112676056338,10.138772678972972,13.951995406909404,0.9547844531300301,0.05915405341952791,63,32,10,7,40,0.3654106691338562,20,0.09078357032460913,13,0.5,0.05,0.7341466862549472,1,COMPLETE
